src_ip,des_ip,src_port,dest_port,tcp_flag,protocol,tls_version,dns_query_type,http_method,icmp_type_code,as_path,ttl_hop,start_time,end_time,packs_count,bytes_count,label
94.222.254.128,177.65.112.183,33041,23423,FIN,TCP,TLS 1.3,CNAME,HEAD,Echo Reply,20146 50879,244,2025-04-26 19:24:38.136243,2025-04-26 19:32:49.151064,637,8553,0
207.47.87.1,21.131.29.38,41954,57828,PSH,TCP,TLS 1.1,TXT,GET,Echo Reply,27688 1020,54,2025-04-26 19:35:41.136243,2025-04-26 19:38:09.151064,196,5913,0
106.24.42.96,197.220.72.102,5634,3605,FIN,ICMP,TLS 1.0,A,POST,Echo Request,52815 64576,236,2025-04-26 19:31:37.136243,2025-04-26 19:51:08.136243,826,354,0
105.166.184.181,53.174.235.14,28949,22,FIN,UDP,TLS 1.1,TXT,GET,Echo Reply,60980 40380,35,2025-04-26 19:41:08.136243,2025-04-26 19:53:40.151064,3972,4431,1
185.22.214.12,17.253.26.8,9625,54026,PSH,TCP,TLS 1.2,TXT,GET,Echo Reply,14688 59470,36,2025-04-26 19:08:32.136243,2025-04-26 19:32:07.151064,685,7160,0
91.221.53.126,191.50.146.181,28375,47797,PSH,TCP,TLS 1.0,CNAME,DELETE,Destination Unreachable,49890 64804,2,2025-04-26 19:40:56.136243,2025-04-26 19:44:03.151064,53,3302,0
171.209.84.4,151.64.246.104,3753,5209,FIN,ICMP,TLS 1.0,TXT,GET,Echo Request,32099 36151,10,2025-04-26 19:49:03.136243,2025-04-26 20:35:23.136243,99,8184,0
95.241.103.206,4.141.67.209,56218,14301,PSH,ICMP,TLS 1.0,MX,PUT,Echo Request,58734 40190,252,2025-04-26 19:33:03.136243,2025-04-26 19:48:28.136243,737,7579,0
144.33.143.146,122.191.106.26,8025,42731,URG,ICMP,TLS 1.1,A,DELETE,Echo Request,39535 57901,208,2025-04-26 19:40:20.136243,2025-04-26 20:31:23.136243,573,9320,0
53.152.213.212,37.115.204.224,51246,60022,SYN,TCP,TLS 1.1,AAAA,POST,Destination Unreachable,3273 62386,41,2025-04-26 19:35:50.136243,2025-04-26 19:46:40.136243,823,752,0
97.234.142.116,200.140.185.191,22,22,FIN,TCP,TLS 1.1,A,POST,Echo Request,47911 52726,115,2025-04-26 19:43:09.136243,2025-04-26 19:44:13.151064,380,1203,1
238.190.8.170,177.203.5.169,64642,22774,RST,TCP,TLS 1.0,TXT,GET,Echo Reply,53902 39816,170,2025-04-26 18:56:40.136243,2025-04-26 19:37:40.151064,503,2381,0
10.41.98.197,208.204.2.25,62533,16173,PSH,UDP,TLS 1.2,CNAME,HEAD,Destination Unreachable,31388 8524,14,2025-04-26 19:32:47.136243,2025-04-26 19:58:15.136243,56,436,0
188.158.150.206,194.87.78.172,38864,56066,RST,TCP,TLS 1.1,A,GET,Destination Unreachable,17451 31555,18,2025-04-26 19:50:38.136243,2025-04-26 20:01:41.136243,345,6839,0
69.1.112.156,44.6.89.16,443,22,PSH,TCP,TLS 1.0,CNAME,POST,Echo Reply,37491 58875,82,2025-04-26 19:34:40.136243,2025-04-26 19:52:12.151064,2467,8682,1
23.237.58.172,98.28.162.49,59404,43193,RST,ICMP,TLS 1.0,AAAA,POST,Destination Unreachable,23151 2319,76,2025-04-26 19:11:41.136243,2025-04-26 19:25:32.136243,462,3064,1
63.154.89.23,111.117.60.189,23721,6855,FIN,ICMP,TLS 1.1,AAAA,PUT,Echo Reply,14140 45568,238,2025-04-26 19:08:47.136243,2025-04-26 19:15:05.151064,93,6014,0
250.231.40.41,100.249.44.90,20066,19101,RST,ICMP,TLS 1.2,A,POST,Echo Request,48556 33473,102,2025-04-26 19:41:23.136243,2025-04-26 19:47:12.151064,8882,27741,1
242.199.112.174,190.35.43.42,9610,3059,FIN,TCP,TLS 1.0,A,PUT,Destination Unreachable,52859 9994,167,2025-04-26 19:49:00.136243,2025-04-26 19:57:28.136243,618,9293,0
233.32.1.67,56.167.61.51,6913,22454,RST,ICMP,TLS 1.1,CNAME,PUT,Echo Request,47539 61715,27,2025-04-26 18:55:49.136243,2025-04-26 19:44:42.151064,303,9663,0
32.82.47.28,134.162.162.98,6565,11458,SYN,UDP,TLS 1.3,MX,GET,Echo Reply,48532 62538,6,2025-04-26 19:54:26.136243,2025-04-26 20:31:57.136243,624,8672,0
201.103.216.71,61.246.180.169,53178,36626,SYN,ICMP,TLS 1.3,A,DELETE,Echo Reply,36715 10092,213,2025-04-26 19:05:44.136243,2025-04-26 19:45:26.151064,822,2858,0
63.9.163.204,45.126.38.223,29096,26108,FIN,UDP,TLS 1.2,MX,PUT,Echo Reply,26133 61133,177,2025-04-26 19:12:43.136243,2025-04-26 19:44:41.151064,570,167,0
201.50.109.123,86.54.15.120,22,26082,RST,TCP,TLS 1.3,TXT,GET,Echo Reply,23014 15765,85,2025-04-26 19:39:46.136243,2025-04-26 19:43:38.151064,244,38170,1
210.9.146.50,96.70.5.206,8489,28559,URG,UDP,TLS 1.0,AAAA,HEAD,Echo Request,54362 16969,36,2025-04-26 19:49:57.136243,2025-04-26 20:44:55.136243,188,6500,0
249.99.207.113,172.6.21.100,53450,43582,FIN,TCP,TLS 1.3,MX,DELETE,Echo Request,17024 25625,21,2025-04-26 19:14:10.136243,2025-04-26 19:18:05.151064,881,1199,0
71.251.104.22,180.167.150.99,60912,25019,URG,TCP,TLS 1.2,A,PUT,Echo Reply,41813 37559,5,2025-04-26 19:04:08.136243,2025-04-26 19:32:40.151064,330,324,0
85.104.196.169,168.6.22.112,22456,41493,SYN,UDP,TLS 1.2,A,POST,Destination Unreachable,26693 10396,178,2025-04-26 18:58:09.136243,2025-04-26 19:52:24.151064,9138,6160,1
217.103.37.254,246.98.171.26,24682,27523,ACK,ICMP,TLS 1.0,TXT,DELETE,Destination Unreachable,13532 59335,159,2025-04-26 19:34:29.136243,2025-04-26 20:02:19.136243,383,3257,0
116.214.150.180,78.236.167.4,27516,24886,ACK,UDP,TLS 1.3,MX,POST,Destination Unreachable,35004 55238,244,2025-04-26 19:17:32.136243,2025-04-26 19:44:30.136243,865,2737,0
221.76.219.156,71.26.196.205,8793,13034,ACK,ICMP,TLS 1.3,TXT,DELETE,Echo Reply,43897 17986,239,2025-04-26 19:43:11.136243,2025-04-26 20:11:57.136243,769,9077,0
45.193.243.208,239.120.60.38,10858,65379,FIN,UDP,TLS 1.2,A,POST,Echo Reply,48984 24491,178,2025-04-26 19:14:00.136243,2025-04-26 20:02:12.136243,614,8060,0
159.183.123.52,35.6.106.147,31145,45447,PSH,TCP,TLS 1.3,A,GET,Echo Reply,36501 3932,61,2025-04-26 19:05:02.136243,2025-04-26 19:27:08.151064,991,3792,0
164.233.4.124,138.185.239.196,65190,27992,ACK,ICMP,TLS 1.2,CNAME,DELETE,Destination Unreachable,40820 59843,34,2025-04-26 19:45:30.136243,2025-04-26 19:46:38.136243,509,6986,0
65.156.45.19,230.100.57.161,12805,27029,ACK,ICMP,TLS 1.3,A,DELETE,Destination Unreachable,10994 34596,214,2025-04-26 19:13:33.136243,2025-04-26 19:44:21.151064,902,9311,0
164.113.241.85,215.39.73.239,22,24211,RST,TCP,TLS 1.1,TXT,PUT,Destination Unreachable,39369 47269,45,2025-04-26 19:03:03.136243,2025-04-26 19:19:22.136243,2352,1935,1
157.241.225.129,187.140.131.92,20920,63962,SYN,UDP,TLS 1.0,CNAME,POST,Echo Reply,8933 15274,51,2025-04-26 19:09:20.136243,2025-04-26 19:47:46.151064,87,2745,0
82.47.221.126,165.241.136.221,26511,63384,SYN,ICMP,TLS 1.2,MX,PUT,Destination Unreachable,49575 37505,161,2025-04-26 19:04:49.136243,2025-04-26 19:40:14.136243,112,492,0
27.185.113.125,233.14.69.230,13583,55593,FIN,ICMP,TLS 1.3,MX,POST,Echo Request,29628 15360,76,2025-04-26 19:05:09.136243,2025-04-26 19:26:48.151064,158,7309,0
195.68.36.139,216.216.18.204,8196,47356,RST,TCP,TLS 1.0,A,POST,Destination Unreachable,6628 27467,49,2025-04-26 19:12:49.136243,2025-04-26 19:16:10.151064,541,4238,0
184.206.152.250,95.98.208.202,37524,19182,PSH,UDP,TLS 1.3,AAAA,POST,Destination Unreachable,11424 41528,165,2025-04-26 19:41:56.136243,2025-04-26 20:40:48.136243,916,9355,0
42.167.11.205,1.15.158.160,23842,14911,RST,TCP,TLS 1.1,MX,PUT,Echo Request,36522 47763,30,2025-04-26 19:29:18.136243,2025-04-26 20:07:02.136243,874,2079,0
169.74.48.162,233.48.167.246,18892,997,RST,TCP,TLS 1.2,CNAME,DELETE,Echo Request,14800 57053,64,2025-04-26 19:43:21.136243,2025-04-26 19:45:54.136243,323,1889,0
16.53.242.50,177.159.156.53,6263,12771,PSH,TCP,TLS 1.1,AAAA,GET,Echo Reply,3305 16384,67,2025-04-26 19:52:59.136243,2025-04-26 19:55:31.136243,374,1301,0
250.155.23.124,131.112.87.40,20618,54272,SYN,UDP,TLS 1.2,A,PUT,Echo Request,22216 33976,74,2025-04-26 18:58:20.136243,2025-04-26 19:25:44.151064,51,5404,0
214.241.226.117,84.29.35.44,7746,696,RST,UDP,TLS 1.1,AAAA,GET,Echo Request,62953 43321,183,2025-04-26 19:28:19.136243,2025-04-26 19:34:15.151064,485,1825,0
15.185.102.93,235.15.156.197,44381,1691,FIN,TCP,TLS 1.3,AAAA,POST,Echo Request,25618 32587,162,2025-04-26 19:26:48.136243,2025-04-26 19:43:17.136243,742,9812,0
91.185.79.135,235.196.94.69,60730,41842,ACK,UDP,TLS 1.1,AAAA,GET,Echo Reply,50868 21127,155,2025-04-26 19:35:34.136243,2025-04-26 20:16:39.136243,845,7409,0
7.205.162.233,128.10.29.125,80,3389,PSH,UDP,TLS 1.2,A,GET,Destination Unreachable,5887 26800,44,2025-04-26 19:35:01.136243,2025-04-26 19:44:46.151064,3288,45803,1
232.218.65.36,247.97.74.97,65482,8386,RST,UDP,TLS 1.0,AAAA,GET,Echo Request,57297 22536,72,2025-04-26 19:10:13.136243,2025-04-26 19:39:14.136243,811,8554,0
96.85.248.232,234.119.43.25,51873,8080,FIN,UDP,TLS 1.3,MX,POST,Destination Unreachable,32532 60495,67,2025-04-26 19:53:06.136243,2025-04-26 20:21:49.136243,8828,71340,1
199.41.95.13,129.224.181.244,59492,443,RST,ICMP,TLS 1.0,A,DELETE,Echo Request,20845 33974,133,2025-04-26 19:10:50.136243,2025-04-26 19:35:56.151064,215,79297,1
238.242.98.9,200.28.222.7,55629,62747,ACK,ICMP,TLS 1.3,TXT,HEAD,Echo Request,26011 40767,240,2025-04-26 19:12:01.136243,2025-04-26 19:12:28.151064,396,8062,0
80.26.190.153,57.229.80.104,43307,47539,ACK,UDP,TLS 1.0,CNAME,POST,Destination Unreachable,56210 38468,149,2025-04-26 19:01:03.136243,2025-04-26 19:18:36.151064,184,5846,0
125.49.29.225,50.37.41.248,41763,5460,RST,ICMP,TLS 1.0,A,POST,Echo Reply,35712 44871,154,2025-04-26 19:15:36.136243,2025-04-26 20:10:40.136243,414,1890,0
38.223.242.55,134.246.3.142,42617,40148,URG,UDP,TLS 1.2,MX,DELETE,Echo Reply,27830 61711,32,2025-04-26 19:40:00.136243,2025-04-26 19:44:11.136243,118,3719,0
40.249.205.164,176.124.121.70,18285,27939,RST,TCP,TLS 1.1,CNAME,GET,Destination Unreachable,23077 40420,183,2025-04-26 19:24:02.136243,2025-04-26 20:22:33.136243,787,6919,0
136.80.250.129,168.53.28.195,58897,27095,PSH,TCP,TLS 1.0,AAAA,DELETE,Echo Reply,44429 46117,149,2025-04-26 18:58:29.136243,2025-04-26 18:58:45.151064,921,4669,0
74.95.183.69,162.105.180.152,33632,37738,ACK,TCP,TLS 1.1,MX,GET,Echo Reply,13218 37577,87,2025-04-26 19:22:08.136243,2025-04-26 19:51:29.151064,764,4408,0
73.238.58.50,249.144.18.77,54764,42816,URG,TCP,TLS 1.1,CNAME,HEAD,Echo Request,62612 49047,194,2025-04-26 18:55:12.136243,2025-04-26 19:24:10.151064,337,8944,0
154.131.171.175,175.168.42.148,32537,22,URG,TCP,TLS 1.2,A,HEAD,Echo Request,31504 20397,200,2025-04-26 18:55:22.136243,2025-04-26 19:46:51.151064,820,13520,1
135.127.198.131,92.215.217.189,22,5721,PSH,ICMP,TLS 1.1,CNAME,GET,Echo Reply,5021 17468,39,2025-04-26 19:21:40.136243,2025-04-26 19:39:25.151064,114,19285,1
200.46.156.119,6.225.151.10,64609,35977,SYN,UDP,TLS 1.2,AAAA,PUT,Echo Reply,34022 10115,213,2025-04-26 19:13:33.136243,2025-04-26 19:16:47.151064,781,1143,0
44.133.193.181,244.236.12.71,29094,45524,FIN,ICMP,TLS 1.2,TXT,HEAD,Destination Unreachable,11574 56674,195,2025-04-26 19:31:41.136243,2025-04-26 20:31:11.136243,140,4308,0
244.131.12.136,169.82.246.220,28998,44626,SYN,UDP,TLS 1.1,CNAME,GET,Echo Request,43536 46224,243,2025-04-26 19:00:37.136243,2025-04-26 19:52:11.151064,100,8161,0
164.111.116.98,67.91.162.135,31215,64312,RST,ICMP,TLS 1.3,MX,GET,Destination Unreachable,64758 25501,82,2025-04-26 19:07:36.136243,2025-04-26 19:16:18.151064,236,9125,0
55.50.56.112,166.121.242.131,21498,6847,URG,ICMP,TLS 1.1,AAAA,GET,Echo Request,53966 44464,135,2025-04-26 19:39:49.136243,2025-04-26 19:47:29.151064,106,6095,0
189.95.252.211,100.156.75.70,30276,50495,ACK,TCP,TLS 1.3,CNAME,PUT,Echo Reply,21908 33454,83,2025-04-26 19:20:32.136243,2025-04-26 20:03:46.136243,751,7462,0
156.200.89.65,93.139.196.99,39941,9956,PSH,TCP,TLS 1.3,AAAA,HEAD,Destination Unreachable,45924 15618,41,2025-04-26 19:00:51.136243,2025-04-26 19:20:58.151064,183,5818,0
228.190.242.13,100.106.229.114,21410,24081,PSH,ICMP,TLS 1.0,A,GET,Echo Reply,50121 44991,210,2025-04-26 19:23:17.136243,2025-04-26 19:30:15.151064,857,8446,0
203.124.188.238,179.92.172.156,3389,3389,FIN,ICMP,TLS 1.1,AAAA,PUT,Echo Reply,36173 51370,253,2025-04-26 19:18:48.136243,2025-04-26 19:37:20.136243,3041,9508,1
149.84.147.173,57.139.10.252,20313,41707,PSH,TCP,TLS 1.1,AAAA,PUT,Echo Reply,6103 3754,145,2025-04-26 19:14:03.136243,2025-04-26 19:28:07.151064,696,2631,0
10.34.134.155,119.163.179.36,60497,47154,RST,ICMP,TLS 1.3,AAAA,POST,Echo Request,2220 37648,169,2025-04-26 19:15:35.136243,2025-04-26 19:31:57.151064,736,1778,0
115.168.132.19,169.228.189.109,1243,21968,PSH,UDP,TLS 1.1,TXT,HEAD,Echo Request,43324 6526,199,2025-04-26 18:58:36.136243,2025-04-26 19:09:42.151064,740,7220,0
255.42.72.116,219.72.223.136,54991,53499,SYN,TCP,TLS 1.1,AAAA,POST,Echo Request,50641 1791,139,2025-04-26 19:52:27.136243,2025-04-26 20:41:53.136243,530,6523,0
68.10.242.23,109.38.101.29,58961,61976,ACK,TCP,TLS 1.1,A,HEAD,Echo Reply,4618 52339,113,2025-04-26 19:00:44.136243,2025-04-26 19:03:03.151064,942,408,0
131.123.40.54,53.12.103.164,9162,60806,URG,UDP,TLS 1.1,A,GET,Destination Unreachable,31876 30819,170,2025-04-26 19:49:10.136243,2025-04-26 20:29:33.136243,870,3164,0
17.236.108.49,116.95.233.130,22090,62581,PSH,ICMP,TLS 1.0,TXT,DELETE,Echo Request,51055 9197,138,2025-04-26 18:55:35.136243,2025-04-26 19:26:19.151064,172,3928,0
98.91.227.11,52.191.117.195,3460,50579,URG,UDP,TLS 1.3,TXT,DELETE,Destination Unreachable,43615 5118,150,2025-04-26 19:40:38.136243,2025-04-26 19:52:20.151064,298,5917,0
30.38.9.203,181.250.105.6,10001,27492,FIN,TCP,TLS 1.0,AAAA,DELETE,Echo Request,19643 12403,183,2025-04-26 19:00:45.136243,2025-04-26 19:46:33.151064,840,5174,0
148.229.214.90,176.120.110.193,61717,40974,RST,TCP,TLS 1.1,A,HEAD,Echo Reply,33552 54856,122,2025-04-26 19:06:50.136243,2025-04-26 19:27:08.151064,314,963,0
59.199.216.225,218.54.153.180,443,64908,PSH,TCP,TLS 1.1,AAAA,GET,Echo Request,24159 15576,156,2025-04-26 19:03:55.136243,2025-04-26 19:27:39.151064,9042,26415,1
148.12.98.179,26.254.145.113,30113,5623,PSH,UDP,TLS 1.1,CNAME,POST,Echo Request,45173 21483,14,2025-04-26 19:02:27.136243,2025-04-26 19:50:18.151064,559,8158,0
26.68.185.236,210.29.110.234,23820,49687,RST,TCP,TLS 1.0,TXT,HEAD,Destination Unreachable,60355 60441,188,2025-04-26 19:31:30.136243,2025-04-26 20:09:50.136243,671,1079,0
70.117.67.182,154.41.24.156,45311,57915,SYN,ICMP,TLS 1.1,MX,PUT,Echo Request,11822 19360,149,2025-04-26 19:03:36.136243,2025-04-26 19:21:33.151064,106,9778,0
206.241.183.218,247.169.155.211,58378,571,URG,ICMP,TLS 1.0,TXT,PUT,Echo Request,15941 43148,246,2025-04-26 19:35:32.136243,2025-04-26 20:13:50.136243,151,9850,0
44.68.130.131,62.224.255.90,6958,63997,RST,UDP,TLS 1.3,CNAME,PUT,Echo Reply,44197 34804,244,2025-04-26 19:00:40.136243,2025-04-26 19:01:42.151064,534,3483,0
81.136.125.215,117.58.74.120,19346,14692,RST,TCP,TLS 1.2,MX,POST,Echo Reply,9681 47965,23,2025-04-26 19:04:26.136243,2025-04-26 19:35:24.151064,274,9216,0
250.105.84.65,83.135.58.194,8080,8080,SYN,UDP,TLS 1.0,CNAME,GET,Destination Unreachable,50624 53658,212,2025-04-26 19:35:15.136243,2025-04-26 19:47:13.136243,346,982,1
177.225.167.169,86.18.95.68,47162,5878,RST,UDP,TLS 1.1,TXT,POST,Echo Reply,5648 30589,141,2025-04-26 19:42:29.136243,2025-04-26 19:58:33.136243,651,8194,0
189.127.170.61,62.33.164.142,61819,3389,SYN,TCP,TLS 1.1,TXT,PUT,Destination Unreachable,24571 54047,125,2025-04-26 19:16:05.136243,2025-04-26 19:57:09.136243,5963,47823,1
194.72.93.14,105.22.43.200,44167,50018,PSH,ICMP,TLS 1.3,A,GET,Echo Request,50231 39464,223,2025-04-26 19:45:59.136243,2025-04-26 20:43:02.136243,571,5541,0
76.21.36.36,130.104.200.243,10360,10955,FIN,UDP,TLS 1.0,A,GET,Destination Unreachable,4811 56467,116,2025-04-26 19:51:10.136243,2025-04-26 19:51:37.151064,5273,5963,1
62.54.39.109,145.33.72.133,46705,28226,ACK,TCP,TLS 1.2,AAAA,DELETE,Echo Reply,44884 46950,45,2025-04-26 18:57:59.136243,2025-04-26 19:52:13.151064,782,5103,0
127.15.152.42,26.144.53.241,8256,42424,RST,UDP,TLS 1.1,TXT,PUT,Echo Request,2840 48798,119,2025-04-26 19:47:49.136243,2025-04-26 19:49:17.136243,421,2212,0
96.105.249.136,150.194.52.165,30501,46824,URG,TCP,TLS 1.0,CNAME,PUT,Destination Unreachable,32820 2945,119,2025-04-26 19:49:58.136243,2025-04-26 20:33:43.136243,652,4509,0
121.32.185.147,231.220.64.221,44582,1703,ACK,TCP,TLS 1.1,MX,POST,Echo Request,50662 27241,153,2025-04-26 19:11:52.136243,2025-04-26 19:21:29.151064,734,5442,0
35.67.4.183,123.120.254.226,22314,26594,SYN,UDP,TLS 1.1,AAAA,POST,Echo Request,55182 62476,111,2025-04-26 19:03:26.136243,2025-04-26 19:54:36.136243,633,4481,0
227.233.165.80,155.37.38.252,13746,34436,FIN,UDP,TLS 1.2,CNAME,POST,Echo Reply,7929 12226,86,2025-04-26 19:25:14.136243,2025-04-26 19:31:48.151064,239,3962,0
49.46.52.28,90.253.205.176,3842,39154,SYN,ICMP,TLS 1.2,CNAME,HEAD,Echo Request,57057 37677,40,2025-04-26 19:51:18.136243,2025-04-26 20:45:27.136243,940,174,0
212.176.245.124,60.78.244.116,28190,2753,FIN,ICMP,TLS 1.2,AAAA,GET,Echo Request,58988 58091,175,2025-04-26 19:18:26.136243,2025-04-26 19:52:46.151064,375,8711,0
35.61.112.229,211.195.139.81,62866,55488,RST,ICMP,TLS 1.3,AAAA,DELETE,Destination Unreachable,23143 63581,166,2025-04-26 18:59:13.136243,2025-04-26 19:34:55.151064,205,1160,0
110.34.229.38,119.9.22.115,34691,63573,URG,TCP,TLS 1.3,TXT,DELETE,Destination Unreachable,14688 45783,88,2025-04-26 19:27:02.136243,2025-04-26 19:27:44.136243,655,5281,0
71.135.114.177,27.56.238.97,50976,3389,URG,UDP,TLS 1.2,A,DELETE,Destination Unreachable,33305 5545,105,2025-04-26 19:35:57.136243,2025-04-26 20:24:01.136243,369,5551,1
55.168.183.241,237.210.194.120,12487,31003,PSH,ICMP,TLS 1.3,AAAA,PUT,Echo Reply,8029 52688,186,2025-04-26 19:50:55.136243,2025-04-26 19:57:57.136243,142,2937,0
28.135.99.254,30.196.94.90,443,8080,SYN,ICMP,TLS 1.3,TXT,GET,Echo Request,3428 30884,251,2025-04-26 19:33:01.136243,2025-04-26 19:34:22.151064,664,40622,1
186.114.97.224,144.140.124.73,13006,13238,ACK,UDP,TLS 1.3,CNAME,DELETE,Destination Unreachable,26439 56578,34,2025-04-26 19:35:29.136243,2025-04-26 19:48:18.136243,174,8502,0
93.156.221.123,89.172.187.126,42567,18781,ACK,ICMP,TLS 1.2,MX,DELETE,Echo Reply,61269 19387,190,2025-04-26 19:39:25.136243,2025-04-26 19:40:24.151064,318,6898,0
119.253.36.11,72.89.21.156,80,443,URG,ICMP,TLS 1.3,MX,PUT,Echo Reply,59086 34436,71,2025-04-26 19:52:43.136243,2025-04-26 20:09:39.136243,5134,45102,1
195.24.182.92,217.233.204.245,53377,65282,URG,TCP,TLS 1.2,TXT,HEAD,Echo Request,42819 20257,14,2025-04-26 19:21:54.136243,2025-04-26 19:22:56.136243,331,402,0
255.84.57.245,27.120.67.37,21071,54903,SYN,UDP,TLS 1.1,AAAA,GET,Destination Unreachable,4505 42927,14,2025-04-26 19:49:17.136243,2025-04-26 20:46:33.136243,492,4455,0
123.239.97.146,60.158.231.42,7582,1323,PSH,UDP,TLS 1.3,TXT,POST,Destination Unreachable,43877 1919,14,2025-04-26 18:58:47.136243,2025-04-26 19:16:00.151064,311,9867,0
16.240.137.73,173.232.95.171,45245,65322,RST,UDP,TLS 1.0,A,POST,Echo Request,40783 61524,207,2025-04-26 19:00:04.136243,2025-04-26 19:04:53.151064,308,5680,0
236.134.137.217,66.205.123.26,34411,52273,FIN,UDP,TLS 1.1,A,POST,Destination Unreachable,52435 22182,172,2025-04-26 19:36:00.136243,2025-04-26 19:58:38.136243,643,9277,0
134.163.57.208,162.194.99.74,55655,52393,PSH,UDP,TLS 1.2,AAAA,HEAD,Echo Request,11850 10229,189,2025-04-26 19:23:44.136243,2025-04-26 19:41:31.151064,579,1032,0
14.178.244.64,91.253.57.94,30129,31320,ACK,TCP,TLS 1.3,A,DELETE,Echo Reply,50643 58209,120,2025-04-26 19:34:11.136243,2025-04-26 19:41:14.151064,297,3143,0
58.182.208.54,73.52.197.159,54584,23461,URG,TCP,TLS 1.3,AAAA,HEAD,Destination Unreachable,22554 27046,203,2025-04-26 18:58:07.136243,2025-04-26 19:32:55.151064,60,6664,0
15.58.145.139,63.99.126.165,3389,22,URG,ICMP,TLS 1.1,TXT,HEAD,Echo Request,45961 1148,75,2025-04-26 19:17:22.136243,2025-04-26 20:17:02.136243,673,8544,1
120.25.142.237,14.7.27.100,886,42064,ACK,ICMP,TLS 1.2,AAAA,PUT,Echo Request,15796 44447,250,2025-04-26 18:57:33.136243,2025-04-26 19:53:49.151064,115,8615,0
67.87.78.147,29.247.28.158,13484,46896,SYN,ICMP,TLS 1.0,AAAA,PUT,Destination Unreachable,57216 33976,251,2025-04-26 19:52:55.136243,2025-04-26 20:40:56.136243,458,5590,0
144.81.210.102,127.152.7.125,33163,35680,URG,TCP,TLS 1.3,TXT,HEAD,Echo Request,59496 38765,46,2025-04-26 19:03:25.136243,2025-04-26 19:48:55.151064,186,6062,0
72.77.50.173,172.173.62.179,46847,39669,URG,TCP,TLS 1.1,A,POST,Echo Request,46232 3338,214,2025-04-26 19:46:58.136243,2025-04-26 20:27:34.136243,283,3305,0
94.236.19.67,27.29.151.115,19938,5640,FIN,TCP,TLS 1.0,TXT,DELETE,Echo Request,13133 25991,223,2025-04-26 19:07:04.136243,2025-04-26 19:48:57.151064,724,5606,1
114.32.51.147,153.157.79.220,39361,27567,RST,UDP,TLS 1.3,CNAME,DELETE,Echo Request,23387 46524,199,2025-04-26 19:37:40.136243,2025-04-26 20:32:25.136243,871,5366,0
195.203.189.20,213.7.218.234,57614,38339,RST,ICMP,TLS 1.0,AAAA,GET,Echo Request,17437 33755,224,2025-04-26 19:39:41.136243,2025-04-26 20:15:58.136243,576,7606,0
88.4.238.5,213.161.185.177,16194,43060,URG,ICMP,TLS 1.0,CNAME,HEAD,Destination Unreachable,39165 16958,177,2025-04-26 19:31:31.136243,2025-04-26 19:50:37.151064,443,7195,0
134.43.89.229,44.11.250.185,878,44185,FIN,ICMP,TLS 1.2,A,GET,Destination Unreachable,45122 58916,30,2025-04-26 19:33:19.136243,2025-04-26 19:34:22.151064,725,2836,0
154.234.194.57,121.228.218.42,9253,17865,ACK,ICMP,TLS 1.1,A,HEAD,Destination Unreachable,17299 53931,234,2025-04-26 19:05:11.136243,2025-04-26 19:47:39.151064,852,4989,0
60.111.112.74,173.197.214.221,64176,19089,FIN,TCP,TLS 1.1,CNAME,POST,Echo Request,37756 48581,89,2025-04-26 19:37:08.136243,2025-04-26 20:11:21.136243,613,8802,0
10.200.20.48,254.147.116.163,17208,24926,ACK,UDP,TLS 1.2,CNAME,GET,Destination Unreachable,17070 56223,182,2025-04-26 19:16:40.136243,2025-04-26 19:46:18.151064,371,1096,0
30.120.239.10,62.254.51.23,15397,24873,ACK,ICMP,TLS 1.1,AAAA,PUT,Echo Reply,8071 44711,58,2025-04-26 19:10:54.136243,2025-04-26 19:54:41.136243,42,963,0
177.38.215.102,147.14.244.197,46170,60375,SYN,UDP,TLS 1.3,AAAA,POST,Echo Request,47903 60132,176,2025-04-26 19:42:22.136243,2025-04-26 19:56:00.136243,433,3133,0
176.109.201.239,43.41.61.254,1557,58250,ACK,TCP,TLS 1.0,TXT,GET,Echo Reply,33705 26312,89,2025-04-26 19:41:58.136243,2025-04-26 19:48:31.151064,451,2903,0
178.88.93.142,103.1.163.113,17245,20629,PSH,UDP,TLS 1.1,CNAME,GET,Echo Reply,44667 60681,35,2025-04-26 19:01:28.136243,2025-04-26 19:12:33.151064,184,1887,0
232.136.62.100,148.80.116.46,31813,38069,SYN,ICMP,TLS 1.3,MX,DELETE,Destination Unreachable,43438 44344,98,2025-04-26 18:59:18.136243,2025-04-26 19:28:54.151064,845,4422,0
7.107.154.196,98.82.2.176,36251,52265,RST,ICMP,TLS 1.3,TXT,GET,Destination Unreachable,1804 40888,176,2025-04-26 19:36:53.136243,2025-04-26 20:06:29.136243,226,4864,0
254.237.94.174,228.77.173.32,20150,60704,SYN,TCP,TLS 1.3,TXT,POST,Echo Request,56757 7301,187,2025-04-26 18:59:05.136243,2025-04-26 19:33:58.151064,460,6954,0
201.198.228.56,11.198.156.15,1258,44788,RST,UDP,TLS 1.1,CNAME,DELETE,Echo Reply,50942 5264,57,2025-04-26 19:51:49.136243,2025-04-26 20:23:56.136243,316,3681,0
38.203.245.244,12.15.153.187,25541,56578,FIN,UDP,TLS 1.2,AAAA,PUT,Echo Request,57749 5187,203,2025-04-26 19:34:12.136243,2025-04-26 19:57:01.136243,528,1649,0
